File Path	chrom://pc-9x9lfs2/ChromeleonLocal/Instrument Data/ICS-6000/Sequence/MD18-Full.seq/264.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	D-St7
Injection Number	4
Position	BA3
Comment	
Processing Method	Processing
Instrument Method	Starches_Martens et al. 2018
Type	Unknown
Status	Finished
Injection Date	28-1-2020
Injection Time	21:40:31
Injection Volume (µl)	10.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	70.000000
Data Points	8401
Detector	EDet1
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-1.515700
Signal Max.	1.026.175915
Channel	ED_1
Driver Name	DC-6000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
54.883333	0.5	-1.028200
54.891667	0.5	-1.028650
54.900000	0.5	-1.028700
54.908333	0.5	-1.029950
54.916667	0.5	-1.028250
54.925000	0.5	-1.029250
54.933333	0.5	-1.028800
54.941667	0.5	-1.029850
54.950000	0.5	-1.030450
54.958333	0.5	-1.031650
54.966667	0.5	-1.031600
54.975000	0.5	-1.032100
54.983333	0.5	-1.031200
54.991667	0.5	-1.030200
55.000000	0.5	-1.027650
55.008333	0.5	-1.029200
55.016667	0.5	-1.028500
55.025000	0.5	-1.027950
55.033333	0.5	-1.029400
55.041667	0.5	-1.029850
55.050000	0.5	-1.030050
55.058333	0.5	-1.031300
55.066667	0.5	-1.029700
55.075000	0.5	-1.032000
55.083333	0.5	-1.030850
55.091667	0.5	-1.032500
55.100000	0.5	-1.033050
55.108333	0.5	-1.032700
55.116667	0.5	-1.033450
55.125000	0.5	-1.034150
55.133333	0.5	-1.033950
55.141667	0.5	-1.035000
55.150000	0.5	-1.035900
55.158333	0.5	-1.037050
55.166667	0.5	-1.038200
55.175000	0.5	-1.036600
55.183333	0.5	-1.036600
55.191667	0.5	-1.035850
55.200000	0.5	-1.037450
55.208333	0.5	-1.040300
55.216667	0.5	-1.040250
55.225000	0.5	-1.039650
55.233333	0.5	-1.041050
55.241667	0.5	-1.040300
55.250000	0.5	-1.037350
55.258333	0.5	-1.038050
55.266667	0.5	-1.038050
55.275000	0.5	-1.038550
55.283333	0.5	-1.038650
55.291667	0.5	-1.038700
55.300000	0.5	-1.039800
55.308333	0.5	-1.037750
55.316667	0.5	-1.038850
55.325000	0.5	-1.039000
55.333333	0.5	-1.040350
55.341667	0.5	-1.043000
55.350000	0.5	-1.042200
55.358333	0.5	-1.045750
55.366667	0.5	-1.043800
55.375000	0.5	-1.045750
55.383333	0.5	-1.045800
55.391667	0.5	-1.047000
55.400000	0.5	-1.048350
55.408333	0.5	-1.047200
55.416667	0.5	-1.047000
55.425000	0.5	-1.045900
55.433333	0.5	-1.047600
55.441667	0.5	-1.047850
55.450000	0.5	-1.045950
55.458333	0.5	-1.049450
55.466667	0.5	-1.048500
55.475000	0.5	-1.051150
55.483333	0.5	-1.050650
55.491667	0.5	-1.050600
55.500000	0.5	-1.051800
55.508333	0.5	-1.049250
55.516667	0.5	-1.049250
55.525000	0.5	-1.049550
55.533333	0.5	-1.048050
55.541667	0.5	-1.049850
55.550000	0.5	-1.050750
55.558333	0.5	-1.051850
55.566667	0.5	-1.053400
55.575000	0.5	-1.052050
55.583333	0.5	-1.052750
55.591667	0.5	-1.053850
55.600000	0.5	-1.054150
55.608333	0.5	-1.055850
55.616667	0.5	-1.056100
55.625000	0.5	-1.056000
55.633333	0.5	-1.058750
55.641667	0.5	-1.058850
55.650000	0.5	-1.056900
55.658333	0.5	-1.059500
55.666667	0.5	-1.061200
55.675000	0.5	-1.063100
55.683333	0.5	-1.061650
55.691667	0.5	-1.061300
55.700000	0.5	-1.059800
55.708333	0.5	-1.063400
55.716667	0.5	-1.064150
55.725000	0.5	-1.065250
55.733333	0.5	-1.063850
55.741667	0.5	-1.065900
55.750000	0.5	-1.067100
55.758333	0.5	-1.063950
55.766667	0.5	-1.064150
55.775000	0.5	-1.063000
55.783333	0.5	-1.065950
55.791667	0.5	-1.063650
55.800000	0.5	-1.063100
55.808333	0.5	-1.065700
55.816667	0.5	-1.064900
55.825000	0.5	-1.065450
55.833333	0.5	-1.065050
55.841667	0.5	-1.067600
55.850000	0.5	-1.067000
55.858333	0.5	-1.067300
55.866667	0.5	-1.070500
55.875000	0.5	-1.072350
55.883333	0.5	-1.073500
55.891667	0.5	-1.071050
55.900000	0.5	-1.071850
55.908333	0.5	-1.073900
55.916667	0.5	-1.075200
55.925000	0.5	-1.076000
55.933333	0.5	-1.076200
55.941667	0.5	-1.074800
55.950000	0.5	-1.074600
55.958333	0.5	-1.072950
55.966667	0.5	-1.075800
55.975000	0.5	-1.076800
55.983333	0.5	-1.076550
55.991667	0.5	-1.076150
56.000000	0.5	-1.076150
56.008333	0.5	-1.078350
56.016667	0.5	-1.075400
56.025000	0.5	-1.073050
56.033333	0.5	-1.073250
56.041667	0.5	-1.073900
56.050000	0.5	-1.074700
56.058333	0.5	-1.073900
56.066667	0.5	-1.077200
56.075000	0.5	-1.077000
56.083333	0.5	-1.076550
56.091667	0.5	-1.076700
56.100000	0.5	-1.078050
56.108333	0.5	-1.078000
56.116667	0.5	-1.079300
56.125000	0.5	-1.081200
56.133333	0.5	-1.081400
56.141667	0.5	-1.080750
56.150000	0.5	-1.082000
56.158333	0.5	-1.083450
56.166667	0.5	-1.082350
56.175000	0.5	-1.083400
56.183333	0.5	-1.082600
56.191667	0.5	-1.082800
56.200000	0.5	-1.081850
56.208333	0.5	-1.081100
56.216667	0.5	-1.081700
56.225000	0.5	-1.084800
56.233333	0.5	-1.084500
56.241667	0.5	-1.085400
56.250000	0.5	-1.084050
56.258333	0.5	-1.084850
56.266667	0.5	-1.084700
56.275000	0.5	-1.083400
56.283333	0.5	-1.083300
56.291667	0.5	-1.082500
56.300000	0.5	-1.083800
56.308333	0.5	-1.084400
56.316667	0.5	-1.085650
56.325000	0.5	-1.087300
56.333333	0.5	-1.087250
56.341667	0.5	-1.087600
56.350000	0.5	-1.087650
56.358333	0.5	-1.089000
56.366667	0.5	-1.090600
56.375000	0.5	-1.090450
56.383333	0.5	-1.094700
56.391667	0.5	-1.095050
56.400000	0.5	-1.094400
56.408333	0.5	-1.096500
56.416667	0.5	-1.095250
56.425000	0.5	-1.097900
56.433333	0.5	-1.096100
56.441667	0.5	-1.095950
56.450000	0.5	-1.096650
56.458333	0.5	-1.096700
56.466667	0.5	-1.094700
56.475000	0.5	-1.098200
56.483333	0.5	-1.098300
56.491667	0.5	-1.097600
56.500000	0.5	-1.097500
56.508333	0.5	-1.097900
56.516667	0.5	-1.098000
56.525000	0.5	-1.096500
56.533333	0.5	-1.096800
56.541667	0.5	-1.096500
56.550000	0.5	-1.094400
56.558333	0.5	-1.095450
56.566667	0.5	-1.097750
56.575000	0.5	-1.095950
56.583333	0.5	-1.096200
56.591667	0.5	-1.096200
56.600000	0.5	-1.096000
56.608333	0.5	-1.097000
56.616667	0.5	-1.098000
56.625000	0.5	-1.099950
56.633333	0.5	-1.099800
56.641667	0.5	-1.100250
56.650000	0.5	-1.102500
56.658333	0.5	-1.102550
56.666667	0.5	-1.102150
56.675000	0.5	-1.100750
56.683333	0.5	-1.102450
56.691667	0.5	-1.102950
56.700000	0.5	-1.104900
56.708333	0.5	-1.101850
56.716667	0.5	-1.101900
56.725000	0.5	-1.102500
56.733333	0.5	-1.102950
56.741667	0.5	-1.106650
56.750000	0.5	-1.105000
56.758333	0.5	-1.105550
56.766667	0.5	-1.107250
56.775000	0.5	-1.105450
56.783333	0.5	-1.104600
56.791667	0.5	-1.103550
56.800000	0.5	-1.105000
56.808333	0.5	-1.104550
56.816667	0.5	-1.105650
56.825000	0.5	-1.107600
56.833333	0.5	-1.107300
56.841667	0.5	-1.109400
56.850000	0.5	-1.108750
56.858333	0.5	-1.108450
56.866667	0.5	-1.111300
56.875000	0.5	-1.111450
56.883333	0.5	-1.113600
56.891667	0.5	-1.117250
56.900000	0.5	-1.117800
56.908333	0.5	-1.117050
56.916667	0.5	-1.116550
56.925000	0.5	-1.118050
56.933333	0.5	-1.118450
56.941667	0.5	-1.118500
56.950000	0.5	-1.120400
56.958333	0.5	-1.119500
56.966667	0.5	-1.119700
56.975000	0.5	-1.119050
56.983333	0.5	-1.121050
56.991667	0.5	-1.122550
57.000000	0.5	-1.121750
57.008333	0.5	-1.123000
57.016667	0.5	-1.123450
57.025000	0.5	-1.124900
57.033333	0.5	-1.124100
57.041667	0.5	-1.120100
57.050000	0.5	-1.121900
57.058333	0.5	-1.123550
57.066667	0.5	-1.123250
57.075000	0.5	-1.122650
57.083333	0.5	-1.123850
57.091667	0.5	-1.125300
57.100000	0.5	-1.124550
57.108333	0.5	-1.123500
57.116667	0.5	-1.126900
57.125000	0.5	-1.127600
57.133333	0.5	-1.127600
57.141667	0.5	-1.129050
57.150000	0.5	-1.130050
57.158333	0.5	-1.131200
57.166667	0.5	-1.133200
57.175000	0.5	-1.134200
57.183333	0.5	-1.134050
57.191667	0.5	-1.134550
57.200000	0.5	-1.135650
57.208333	0.5	-1.134650
57.216667	0.5	-1.134050
57.225000	0.5	-1.132800
57.233333	0.5	-1.132900
57.241667	0.5	-1.133650
57.250000	0.5	-1.137450
57.258333	0.5	-1.135700
57.266667	0.5	-1.136150
57.275000	0.5	-1.138100
57.283333	0.5	-1.138100
57.291667	0.5	-1.136450
57.300000	0.5	-1.134850
57.308333	0.5	-1.133600
57.316667	0.5	-1.135700
57.325000	0.5	-1.136800
57.333333	0.5	-1.138700
57.341667	0.5	-1.137600
57.350000	0.5	-1.137850
57.358333	0.5	-1.139250
57.366667	0.5	-1.140300
57.375000	0.5	-1.140200
57.383333	0.5	-1.141250
57.391667	0.5	-1.141900
57.400000	0.5	-1.143350
57.408333	0.5	-1.143500
57.416667	0.5	-1.144350
57.425000	0.5	-1.146800
57.433333	0.5	-1.148600
57.441667	0.5	-1.146900
57.450000	0.5	-1.146050
57.458333	0.5	-1.146300
57.466667	0.5	-1.146700
57.475000	0.5	-1.148000
57.483333	0.5	-1.149000
57.491667	0.5	-1.146150
57.500000	0.5	-1.150650
57.508333	0.5	-1.152700
57.516667	0.5	-1.153700
57.525000	0.5	-1.151650
57.533333	0.5	-1.153300
57.541667	0.5	-1.153450
57.550000	0.5	-1.150900
57.558333	0.5	-1.151100
57.566667	0.5	-1.151450
57.575000	0.5	-1.151400
57.583333	0.5	-1.152700
57.591667	0.5	-1.152400
57.600000	0.5	-1.154200
57.608333	0.5	-1.155750
57.616667	0.5	-1.154450
57.625000	0.5	-1.155400
57.633333	0.5	-1.154900
57.641667	0.5	-1.155200
57.650000	0.5	-1.156350
57.658333	0.5	-1.159750
57.666667	0.5	-1.160750
57.675000	0.5	-1.162750
57.683333	0.5	-1.161900
57.691667	0.5	-1.161600
57.700000	0.5	-1.162050
57.708333	0.5	-1.163450
57.716667	0.5	-1.164050
57.725000	0.5	-1.162650
57.733333	0.5	-1.161950
57.741667	0.5	-1.161200
57.750000	0.5	-1.163950
57.758333	0.5	-1.165250
57.766667	0.5	-1.166350
57.775000	0.5	-1.166000
57.783333	0.5	-1.167700
57.791667	0.5	-1.167000
57.800000	0.5	-1.165350
57.808333	0.5	-1.164050
57.816667	0.5	-1.166000
57.825000	0.5	-1.167500
57.833333	0.5	-1.165300
57.841667	0.5	-1.166450
57.850000	0.5	-1.170100
57.858333	0.5	-1.168950
57.866667	0.5	-1.167750
57.875000	0.5	-1.168300
57.883333	0.5	-1.168600
57.891667	0.5	-1.170800
57.900000	0.5	-1.170750
57.908333	0.5	-1.174050
57.916667	0.5	-1.174850
57.925000	0.5	-1.173450
57.933333	0.5	-1.174850
57.941667	0.5	-1.175700
57.950000	0.5	-1.177200
57.958333	0.5	-1.178100
57.966667	0.5	-1.179350
57.975000	0.5	-1.177050
57.983333	0.5	-1.178250
57.991667	0.5	-1.178900
58.000000	0.5	-1.177600
58.008333	0.5	-1.181100
58.016667	0.5	-1.182700
58.025000	0.5	-1.182950
58.033333	0.5	-1.182500
58.041667	0.5	-1.182950
58.050000	0.5	-1.184250
58.058333	0.5	-1.181350
58.066667	0.5	-1.183200
58.075000	0.5	-1.182150
58.083333	0.5	-1.182800
58.091667	0.5	-1.182550
58.100000	0.5	-1.185450
58.108333	0.5	-1.184250
58.116667	0.5	-1.186500
58.125000	0.5	-1.185800
58.133333	0.5	-1.187000
58.141667	0.5	-1.187750
58.150000	0.5	-1.189500
58.158333	0.5	-1.190400
58.166667	0.5	-1.191850
58.175000	0.5	-1.193400
58.183333	0.5	-1.193500
58.191667	0.5	-1.194850
58.200000	0.5	-1.193700
58.208333	0.5	-1.194650
58.216667	0.5	-1.195800
58.225000	0.5	-1.195250
58.233333	0.5	-1.195850
58.241667	0.5	-1.196950
58.250000	0.5	-1.194250
58.258333	0.5	-1.195200
58.266667	0.5	-1.197350
58.275000	0.5	-1.199200
58.283333	0.5	-1.198400
58.291667	0.5	-1.199250
58.300000	0.5	-1.201100
58.308333	0.5	-1.201750
58.316667	0.5	-1.198400
58.325000	0.5	-1.198500
58.333333	0.5	-1.199150
58.341667	0.5	-1.199000
58.350000	0.5	-1.198750
58.358333	0.5	-1.199250
58.366667	0.5	-1.200550
58.375000	0.5	-1.203050
58.383333	0.5	-1.202800
58.391667	0.5	-1.204300
58.400000	0.5	-1.204150
58.408333	0.5	-1.205550
58.416667	0.5	-1.208350
58.425000	0.5	-1.207850
58.433333	0.5	-1.207500
58.441667	0.5	-1.210150
58.450000	0.5	-1.213600
58.458333	0.5	-1.212200
58.466667	0.5	-1.211900
58.475000	0.5	-1.213550
58.483333	0.5	-1.213100
58.491667	0.5	-1.214750
58.500000	0.5	-1.212900
58.508333	0.5	-1.211800
58.516667	0.5	-1.214450
58.525000	0.5	-1.216350
58.533333	0.5	-1.217100
58.541667	0.5	-1.217550
58.550000	0.5	-1.218700
58.558333	0.5	-1.218900
58.566667	0.5	-1.217800
58.575000	0.5	-1.215800
58.583333	0.5	-1.216900
58.591667	0.5	-1.216750
58.600000	0.5	-1.216300
58.608333	0.5	-1.219400
58.616667	0.5	-1.220250
58.625000	0.5	-1.220200
58.633333	0.5	-1.219900
58.641667	0.5	-1.220000
58.650000	0.5	-1.221950
58.658333	0.5	-1.223450
58.666667	0.5	-1.224500
58.675000	0.5	-1.227300
58.683333	0.5	-1.230700
58.691667	0.5	-1.231300
58.700000	0.5	-1.230150
58.708333	0.5	-1.230450
58.716667	0.5	-1.232050
58.725000	0.5	-1.232050
58.733333	0.5	-1.232200
58.741667	0.5	-1.232400
58.750000	0.5	-1.234000
58.758333	0.5	-1.232100
58.766667	0.5	-1.231750
58.775000	0.5	-1.235550
58.783333	0.5	-1.236400
58.791667	0.5	-1.236250
58.800000	0.5	-1.235750
58.808333	0.5	-1.238050
58.816667	0.5	-1.237200
58.825000	0.5	-1.236050
58.833333	0.5	-1.233500
58.841667	0.5	-1.235800
58.850000	0.5	-1.235500
58.858333	0.5	-1.235100
58.866667	0.5	-1.237350
58.875000	0.5	-1.239150
58.883333	0.5	-1.240150
58.891667	0.5	-1.240550
58.900000	0.5	-1.240400
58.908333	0.5	-1.242900
58.916667	0.5	-1.241900
58.925000	0.5	-1.242850
58.933333	0.5	-1.244400
58.941667	0.5	-1.246300
58.950000	0.5	-1.245700
58.958333	0.5	-1.246200
58.966667	0.5	-1.247800
58.975000	0.5	-1.248200
58.983333	0.5	-1.248900
58.991667	0.5	-1.250050
59.000000	0.5	-1.249400
59.008333	0.5	-1.250750
59.016667	0.5	-1.248700
59.025000	0.5	-1.249000
59.033333	0.5	-1.252000
59.041667	0.5	-1.252800
59.050000	0.5	-1.251550
59.058333	0.5	-1.253800
59.066667	0.5	-1.253450
59.075000	0.5	-1.251600
59.083333	0.5	-1.252950
59.091667	0.5	-1.251050
59.100000	0.5	-1.251700
59.108333	0.5	-1.251800
59.116667	0.5	-1.253750
59.125000	0.5	-1.254700
59.133333	0.5	-1.255400
59.141667	0.5	-1.255250
59.150000	0.5	-1.256250
59.158333	0.5	-1.254550
59.166667	0.5	-1.258150
59.175000	0.5	-1.257150
59.183333	0.5	-1.258700
59.191667	0.5	-1.258650
59.200000	0.5	-1.259650
59.208333	0.5	-1.258850
59.216667	0.5	-1.261600
59.225000	0.5	-1.262700
59.233333	0.5	-1.262550
59.241667	0.5	-1.261600
59.250000	0.5	-1.264250
59.258333	0.5	-1.262550
59.266667	0.5	-1.265400
59.275000	0.5	-1.262250
59.283333	0.5	-1.266000
59.291667	0.5	-1.266850
59.300000	0.5	-1.269150
59.308333	0.5	-1.268300
59.316667	0.5	-1.269900
59.325000	0.5	-1.269650
59.333333	0.5	-1.267350
59.341667	0.5	-1.268000
59.350000	0.5	-1.268100
59.358333	0.5	-1.268150
59.366667	0.5	-1.268750
59.375000	0.5	-1.269700
59.383333	0.5	-1.270300
59.391667	0.5	-1.270700
59.400000	0.5	-1.270200
59.408333	0.5	-1.271900
59.416667	0.5	-1.270600
59.425000	0.5	-1.272250
59.433333	0.5	-1.273550
59.441667	0.5	-1.273300
59.450000	0.5	-1.272200
59.458333	0.5	-1.274650
59.466667	0.5	-1.276250
59.475000	0.5	-1.275150
59.483333	0.5	-1.276000
59.491667	0.5	-1.276650
59.500000	0.5	-1.277800
59.508333	0.5	-1.276750
59.516667	0.5	-1.276550
59.525000	0.5	-1.275400
59.533333	0.5	-1.278450
59.541667	0.5	-1.278000
59.550000	0.5	-1.279900
59.558333	0.5	-1.280350
59.566667	0.5	-1.280400
59.575000	0.5	-1.280550
59.583333	0.5	-1.281700
59.591667	0.5	-1.279900
59.600000	0.5	-1.278850
59.608333	0.5	-1.278650
59.616667	0.5	-1.280400
59.625000	0.5	-1.278800
59.633333	0.5	-1.281400
59.641667	0.5	-1.282800
59.650000	0.5	-1.282650
59.658333	0.5	-1.283600
59.666667	0.5	-1.283250
59.675000	0.5	-1.284350
59.683333	0.5	-1.286350
59.691667	0.5	-1.286600
59.700000	0.5	-1.288200
59.708333	0.5	-1.289050
59.716667	0.5	-1.288800
59.725000	0.5	-1.288300
59.733333	0.5	-1.289950
59.741667	0.5	-1.289400
59.750000	0.5	-1.291300
59.758333	0.5	-1.290300
59.766667	0.5	-1.290750
59.775000	0.5	-1.290650
59.783333	0.5	-1.289550
59.791667	0.5	-1.289500
59.800000	0.5	-1.291750
59.808333	0.5	-1.291250
59.816667	0.5	-1.293100
59.825000	0.5	-1.293450
59.833333	0.5	-1.293250
59.841667	0.5	-1.293700
59.850000	0.5	-1.292250
59.858333	0.5	-1.291750
59.866667	0.5	-1.292850
59.875000	0.5	-1.293200
59.883333	0.5	-1.293150
59.891667	0.5	-1.294250
59.900000	0.5	-1.294600
59.908333	0.5	-1.296050
59.916667	0.5	-1.295050
59.925000	0.5	-1.295500
59.933333	0.5	-1.294650
59.941667	0.5	-1.298350
59.950000	0.5	-1.298100
59.958333	0.5	-1.296200
59.966667	0.5	-1.297700
59.975000	0.5	-1.297900
59.983333	0.5	-1.297600
59.991667	0.5	-1.297500
60.000000	0.5	-1.300200
60.008333	0.5	-1.301050
60.016667	0.5	-1.301700
60.025000	0.5	-1.299550
60.033333	0.5	-1.300350
60.041667	0.5	-1.300200
60.050000	0.5	-1.302850
60.058333	0.5	-1.304550
60.066667	0.5	-1.303150
60.075000	0.5	-1.305150
60.083333	0.5	-1.304700
60.091667	0.5	-1.304200
60.100000	0.5	-1.303500
60.108333	0.5	-1.302400
60.116667	0.5	-1.303400
60.125000	0.5	-1.304900
60.133333	0.5	-1.303100
60.141667	0.5	-1.303700
60.150000	0.5	-1.304750
60.158333	0.5	-1.304500
60.166667	0.5	-1.304800
60.175000	0.5	-1.305850
60.183333	0.5	-1.306400
60.191667	0.5	-1.308900
60.200000	0.5	-1.309150
60.208333	0.5	-1.308600
60.216667	0.5	-1.310950
60.225000	0.5	-1.311450
60.233333	0.5	-1.311450
60.241667	0.5	-1.311250
60.250000	0.5	-1.310900
60.258333	0.5	-1.311850
60.266667	0.5	-1.311550
60.275000	0.5	-1.311950
60.283333	0.5	-1.312600
60.291667	0.5	-1.310850
60.300000	0.5	-1.312550
60.308333	0.5	-1.315450
60.316667	0.5	-1.313300
60.325000	0.5	-1.315750
60.333333	0.5	-1.315800
60.341667	0.5	-1.315350
60.350000	0.5	-1.315700
60.358333	0.5	-1.313850
60.366667	0.5	-1.314650
60.375000	0.5	-1.313300
60.383333	0.5	-1.313150
60.391667	0.5	-1.313850
60.400000	0.5	-1.314950
60.408333	0.5	-1.316900
60.416667	0.5	-1.315550
60.425000	0.5	-1.316400
60.433333	0.5	-1.317050
60.441667	0.5	-1.316450
60.450000	0.5	-1.318100
60.458333	0.5	-1.320050
60.466667	0.5	-1.319200
60.475000	0.5	-1.320100
60.483333	0.5	-1.322200
60.491667	0.5	-1.322700
60.500000	0.5	-1.320600
60.508333	0.5	-1.320900
60.516667	0.5	-1.324850
60.525000	0.5	-1.324250
60.533333	0.5	-1.322100
60.541667	0.5	-1.322200
60.550000	0.5	-1.321900
60.558333	0.5	-1.323250
60.566667	0.5	-1.324100
60.575000	0.5	-1.326350
60.583333	0.5	-1.325800
60.591667	0.5	-1.326450
60.600000	0.5	-1.325950
60.608333	0.5	-1.325450
60.616667	0.5	-1.322700
60.625000	0.5	-1.321450
60.633333	0.5	-1.323050
60.641667	0.5	-1.323400
60.650000	0.5	-1.324300
60.658333	0.5	-1.324850
60.666667	0.5	-1.325250
60.675000	0.5	-1.327000
60.683333	0.5	-1.326300
60.691667	0.5	-1.327250
60.700000	0.5	-1.326800
60.708333	0.5	-1.328900
60.716667	0.5	-1.329800
60.725000	0.5	-1.331000
60.733333	0.5	-1.331600
60.741667	0.5	-1.331050
60.750000	0.5	-1.332000
60.758333	0.5	-1.333300
60.766667	0.5	-1.333950
60.775000	0.5	-1.332750
60.783333	0.5	-1.332600
60.791667	0.5	-1.333250
60.800000	0.5	-1.330500
60.808333	0.5	-1.330550
60.816667	0.5	-1.332900
60.825000	0.5	-1.333350
60.833333	0.5	-1.334100
60.841667	0.5	-1.332500
60.850000	0.5	-1.332250
60.858333	0.5	-1.334550
60.866667	0.5	-1.330850
60.875000	0.5	-1.331500
60.883333	0.5	-1.331150
60.891667	0.5	-1.328000
60.900000	0.5	-1.328600
60.908333	0.5	-1.328400
60.916667	0.5	-1.329750
60.925000	0.5	-1.329050
60.933333	0.5	-1.328250
60.941667	0.5	-1.329500
60.950000	0.5	-1.327100
60.958333	0.5	-1.331100
60.966667	0.5	-1.331650
60.975000	0.5	-1.330250
60.983333	0.5	-1.331450
60.991667	0.5	-1.330100
61.000000	0.5	-1.330450
61.008333	0.5	-1.330050
61.016667	0.5	-1.331550
61.025000	0.5	-1.331900
61.033333	0.5	-1.329800
61.041667	0.5	-1.329650
61.050000	0.5	-1.329250
61.058333	0.5	-1.327850
61.066667	0.5	-1.330550
61.075000	0.5	-1.331100
61.083333	0.5	-1.330850
61.091667	0.5	-1.331450
61.100000	0.5	-1.331550
61.108333	0.5	-1.332200
61.116667	0.5	-1.331650
61.125000	0.5	-1.329700
61.133333	0.5	-1.330000
61.141667	0.5	-1.330900
61.150000	0.5	-1.330300
61.158333	0.5	-1.330100
61.166667	0.5	-1.330200
61.175000	0.5	-1.330950
61.183333	0.5	-1.331050
61.191667	0.5	-1.331150
61.200000	0.5	-1.331600
61.208333	0.5	-1.332200
61.216667	0.5	-1.333250
61.225000	0.5	-1.334550
61.233333	0.5	-1.335500
61.241667	0.5	-1.335700
61.250000	0.5	-1.337400
61.258333	0.5	-1.337300
61.266667	0.5	-1.339200
61.275000	0.5	-1.339300
61.283333	0.5	-1.338950
61.291667	0.5	-1.341200
61.300000	0.5	-1.341800
61.308333	0.5	-1.341000
61.316667	0.5	-1.339800
61.325000	0.5	-1.341550
61.333333	0.5	-1.342050
61.341667	0.5	-1.343200
61.350000	0.5	-1.343850
61.358333	0.5	-1.343850
61.366667	0.5	-1.343950
61.375000	0.5	-1.342350
61.383333	0.5	-1.342000
61.391667	0.5	-1.341050
61.400000	0.5	-1.341400
61.408333	0.5	-1.342800
61.416667	0.5	-1.341700
61.425000	0.5	-1.344100
61.433333	0.5	-1.344450
61.441667	0.5	-1.344450
61.450000	0.5	-1.347000
61.458333	0.5	-1.345700
61.466667	0.5	-1.348250
61.475000	0.5	-1.347400
61.483333	0.5	-1.347700
61.491667	0.5	-1.350650
61.500000	0.5	-1.351150
61.508333	0.5	-1.352050
61.516667	0.5	-1.351000
61.525000	0.5	-1.351300
61.533333	0.5	-1.354300
61.541667	0.5	-1.353700
61.550000	0.5	-1.352400
61.558333	0.5	-1.350850
61.566667	0.5	-1.352600
61.575000	0.5	-1.352400
61.583333	0.5	-1.354550
61.591667	0.5	-1.355250
61.600000	0.5	-1.354200
61.608333	0.5	-1.356050
61.616667	0.5	-1.355300
61.625000	0.5	-1.357200
61.633333	0.5	-1.355100
61.641667	0.5	-1.355400
61.650000	0.5	-1.356800
61.658333	0.5	-1.355250
61.666667	0.5	-1.356750
61.675000	0.5	-1.358750
61.683333	0.5	-1.360200
61.691667	0.5	-1.360800
61.700000	0.5	-1.358850
61.708333	0.5	-1.360100
61.716667	0.5	-1.362650
61.725000	0.5	-1.361350
61.733333	0.5	-1.363700
61.741667	0.5	-1.364200
61.750000	0.5	-1.362700
61.758333	0.5	-1.364300
61.766667	0.5	-1.364850
61.775000	0.5	-1.364600
61.783333	0.5	-1.366400
61.791667	0.5	-1.366400
61.800000	0.5	-1.368700
61.808333	0.5	-1.368050
61.816667	0.5	-1.367350
61.825000	0.5	-1.368100
61.833333	0.5	-1.368600
61.841667	0.5	-1.372000
61.850000	0.5	-1.372900
61.858333	0.5	-1.373450
61.866667	0.5	-1.375000
61.875000	0.5	-1.375500
61.883333	0.5	-1.375700
61.891667	0.5	-1.373400
61.900000	0.5	-1.373450
61.908333	0.5	-1.374900
61.916667	0.5	-1.376000
61.925000	0.5	-1.376600
61.933333	0.5	-1.376950
61.941667	0.5	-1.377250
61.950000	0.5	-1.378650
61.958333	0.5	-1.380550
61.966667	0.5	-1.381350
61.975000	0.5	-1.381750
61.983333	0.5	-1.383050
61.991667	0.5	-1.382800
62.000000	0.5	-1.385000
62.008333	0.5	-1.386600
62.016667	0.5	-1.383600
62.025000	0.5	-1.388350
62.033333	0.5	-1.388700
62.041667	0.5	-1.389200
62.050000	0.5	-1.388000
62.058333	0.5	-1.386900
62.066667	0.5	-1.388650
62.075000	0.5	-1.389900
62.083333	0.5	-1.388650
62.091667	0.5	-1.392050
62.100000	0.5	-1.391350
62.108333	0.5	-1.392650
62.116667	0.5	-1.394600
62.125000	0.5	-1.394550
62.133333	0.5	-1.392800
62.141667	0.5	-1.391650
62.150000	0.5	-1.391600
62.158333	0.5	-1.392050
62.166667	0.5	-1.391200
62.175000	0.5	-1.391500
62.183333	0.5	-1.393000
62.191667	0.5	-1.393700
62.200000	0.5	-1.393300
62.208333	0.5	-1.394100
62.216667	0.5	-1.393300
62.225000	0.5	-1.393550
62.233333	0.5	-1.395200
62.241667	0.5	-1.395400
62.250000	0.5	-1.395950
62.258333	0.5	-1.396150
62.266667	0.5	-1.397400
62.275000	0.5	-1.397700
62.283333	0.5	-1.396400
62.291667	0.5	-1.395950
62.300000	0.5	-1.396200
62.308333	0.5	-1.398250
62.316667	0.5	-1.398750
62.325000	0.5	-1.398350
62.333333	0.5	-1.396700
62.341667	0.5	-1.397350
62.350000	0.5	-1.399800
62.358333	0.5	-1.401200
